ref,H_1280x720_dim_near,L_1280x720_dim_far,L_1280x720_dim_near,L_1920x1080_dim_far,L_1920x1080_dim_near,M_1280x720_dim_far,M_1280x720_dim_near,M_1920x1080_dim_far,M_1920x1080_dim_near
10.2599816785343,9.49150462233298,7.76222639979085,6.08393425203221,8.40014923685721,6.93762840274605,9.84792178988618,8.79616649588392,10.3746857541733,8.68059169008339
10.0714311789325,9.23278279619728,7.62605001710954,6.54554441748104,8.67462161263752,7.41437036995681,9.62318953264591,8.22167224386341,10.5178362406153,8.89630771324721
9.78046751103086,9.0460033704762,7.8453407796977,6.61607835370369,8.50743320846559,7.58892030927118,10.0318307221752,8.85016825188384,9.74377085394393,8.84216860280822
10.2891526933745,9.22723563809678,7.78346347169747,5.93365163396115,8.58056174429495,7.32834422359099,9.89832980118489,8.45733677631274,10.5968594340265,8.81651298642399
10.1195035560336,9.39661559272328,7.82778003877493,6.07909662303981,8.64483098476701,7.20401356049379,10.0353261409149,8.62992184627158,10.112774596768,9.05740133656914
10.3166070688852,9.28780127861764,7.86657115262038,5.46700122533135,8.6637805396883,7.0653191824998,9.81655814525437,8.53918767309171,10.7018319514593,9.31698172696924
10.0748244389373,9.41961871055611,7.95151712671983,6.38559439307951,8.47462220550793,7.23561731517986,9.83759290528167,8.52701498581282,10.3027809800411,8.7441131016913
9.83905979726141,9.06021613046254,7.94216966223888,6.94695078581631,8.58371163409763,7.40686171855617,9.60840485869972,8.67518665331364,10.0776341694535,8.9839221153954
10.1471460046737,9.0503205485689,7.52025875966143,6.41365433706667,8.71359723354167,6.97759810693073,9.9693995321899,8.89844649636179,10.4020303938443,8.96806416416919
10.4436764168477,9.39434389812078,7.35375663863037,6.13346260445316,8.14981663663502,6.87387556620848,9.99546634176222,8.82706025832471,10.6758892340706,8.87536677936228
9.98553887752068,8.94829587643883,8.16946272037616,6.72858869195528,8.38463332448666,7.43854646509677,9.63810842738474,9.07820419230015,9.9066179410454,9.00895845417797
10.0011640674795,8.92247771173265,8.12803982295988,6.4663337695242,9.03399358156346,7.5030370037362,9.52025695889324,8.56446807732654,10.1826128205393,9.08421478391681
9.95426346956833,9.05569330123961,7.67237597612896,6.60041967638495,8.63497682757218,7.28825289780856,9.95027426773528,8.87631453952343,10.4681896656653,8.74399962183852
10.2247465863175,9.200462954573,7.95183702525057,5.7907056231924,8.10179040377108,7.23297950124671,10.1455670052686,8.69348305990896,10.5380726669685,8.99969659023195
9.91110548019402,8.96980905056207,7.92564899487493,6.65848940809875,9.05564308500831,7.52041818569944,9.60799026980014,8.49966992685927,10.3618785780095,8.82465672944188
10.3454105042029,9.50449737285452,7.59349806701431,6.06399996652719,8.84803790876417,7.28496442759507,9.74683609166071,8.49277112839594,10.1231698182627,8.75849144455968
9.74254097445063,8.92659749958992,8.31742625479109,6.9956170182473,8.43732267263412,7.90192451652023,9.63120714177933,8.82995267001301,9.88516760617602,8.77839671252852
10.06350712638,9.14460370734447,7.96521860505869,6.48521618621384,8.9320704061334,7.09256884089485,10.0205971091361,8.39219281710971,10.4471261033212,8.87850748807374
10.4861384098778,9.60080708061082,7.23157621469194,5.23027477535796,8.56234809499126,6.67038021493423,10.0496687863005,8.90629403661111,10.7066676938318,8.86145090648558
10.1629664844296,8.85469149454024,8.00135965944328,6.09272601803155,8.5848243268453,6.88963325495608,10.0197655636586,8.76602132505997,10.2323750658932,9.17900048952086
9.82657027601053,9.13184376417725,8.0170888827558,6.13853999471257,8.80587333600875,7.43547533442318,9.85291206778679,8.53091641352151,10.4350288969282,9.04448561109596
