ref,H_1280x720_dim_near,H_1920x1080_dim_far,H_1920x1080_dim_near,L_1280x720_dim_far,L_1280x720_dim_near,L_1920x1080_dim_far,L_1920x1080_dim_near,L_3840x2160_dim_far,L_3840x2160_dim_near,M_1280x720_dim_far,M_1280x720_dim_near,M_1920x1080_dim_far,M_1920x1080_dim_near,M_3840x2160_dim_far,M_3840x2160_dim_near
9.73769624807268,9.57699710907216,9.99822742564922,10.1356710838427,8.32488113046772,7.22451213833386,9.90524453162696,8.68095500558364,10.0955112598812,9.61727485338973,9.90747436331202,8.17491621201498,9.95443996211138,9.55466905718118,11.1944172841784,10.0307537552278
10.0492288941513,9.25046989499761,10.0763541026422,10.1870533305621,8.14041844563203,7.32452605641508,9.63092245949801,8.45986774787874,10.0513096960405,9.84653961302756,9.88541680476218,8.07798268419039,10.2275651735908,9.33639714194218,11.1200760673414,10.4064356730186
10.2677935739422,8.20852170419941,10.163982292263,9.95895892364648,8.07888198722045,6.95804051767142,9.99622238788042,8.63233944361112,10.5702123075786,9.8087170838836,9.78548834456838,8.35911877039223,10.3627602691098,9.54854238602631,10.7002375195618,10.782303374319
10.1542454006119,8.87558499959533,10.41872888211,9.88105395223721,8.18401818696585,6.65824493843788,9.78047421049243,8.36873374102901,10.1791973468398,9.9735247362792,9.71729674562516,8.33828378472958,10.4740586846251,9.5152228963344,10.8217511972126,10.6018714381643
10.0580168244591,9.4003469937318,9.89855888488741,9.90579677248073,8.30658555571163,7.43854666475836,9.91317575204649,9.00345334269756,9.91596112239054,9.94832437661712,9.66275016633799,8.46126486608737,10.0079405619543,9.29928325129918,10.7195434001169,10.2752579971067
10.2938126040864,9.02558200021924,9.83232868258591,9.87975779645465,8.3094253816844,6.9655705124138,9.8499150213785,8.65226362349121,10.2929646399141,10.1572425830704,9.80682938573649,8.51768627720632,10.0542043217394,9.55409429562483,10.361044106607,10.4519610755193
9.96248093465537,9.05834123362912,10.4270438588245,9.99895307978438,8.40534425046847,7.32065951683473,10.1497309910771,8.92443728573138,10.1210938330785,9.31806649812681,10.0789202124049,8.33080481108613,10.0940211258076,9.54954426184841,10.7425395639024,9.9102435871677
9.90727029871455,8.98139395560723,10.4996400857344,9.98524913431508,8.38589969160327,7.0320408460038,9.83115768134289,8.52833203811318,10.3930997935725,9.5820263615517,10.0591305436506,8.67108675675745,10.0101376426157,9.69417945703527,10.5211770044195,10.0675627033479
10.274161524441,8.78091786686343,10.257776606751,9.76582586112462,8.16162816826223,6.81034560672931,9.89027560781364,8.98646907864539,10.1911244643095,10.0890530451539,9.88874528909656,8.5266358297358,10.0606837655991,9.52137175383835,10.5513020058351,10.4243429361513
9.9998459280846,9.0333984047944,10.1509421843261,10.0308321599736,8.23045817370235,7.27666964451753,9.73333733809701,8.62088837754732,10.0924155808464,9.67638500881498,9.92115080902473,8.37470918188229,10.2510619991361,9.40754872811334,10.8221981782508,10.2227575981173
10.0905596228088,9.53258422926474,9.97764938566795,10.2134052733405,8.15020812366745,7.42283551242807,9.73982989643473,8.71481463702779,9.73720542961274,9.95251003083389,9.77730852846704,8.53618526180793,9.8241365721192,9.40921238607827,10.7213079021833,10.4932927448229
10.020356698235,9.42668212891888,9.97936327544541,10.1626772607629,8.60924165038785,6.99042785970654,9.62279840838384,8.37845381401811,10.271319394446,10.0110739522475,9.87916522063671,8.52582164460787,10.0517355180662,9.67518950173802,10.6349758569587,9.89113305914405
10.1955437930241,8.90483309015447,10.2565334030495,10.1088379012965,8.22707342311134,6.74379300980904,9.91136372406506,8.89408106692537,10.116896781133,9.71401117783635,9.73837668673508,8.27784877177921,10.3201838664737,9.62645586436584,10.8646402772356,10.4611639994244
