ref,H_1280x720_bright_near,L_1280x720_bright_far,L_1280x720_bright_near,L_1920x1080_bright_far,L_1920x1080_bright_near,M_1280x720_bright_far,M_1280x720_bright_near,M_1920x1080_bright_far,M_1920x1080_bright_near
10.1284438988242,8.70554839312747,5.63539802656626,4.32231354754362,6.19824124226628,5.71112479594854,7.70060397524451,6.83181275304045,8.42484785415292,7.78869715338117
10.6693969978607,9.38896488065473,4.57006553638116,3.36524544242612,5.88471574052465,5.29133542674525,7.78256243314269,6.93091095579448,9.13295085050384,8.12558858076047
10.6987024720935,9.62851622555658,4.81214732731227,3.67201154508824,5.8957726109766,4.91557507141165,7.99056842409025,6.71312269108201,8.9020620274767,7.6976593574344
10.5135524025461,9.04249645357228,4.91406293576436,3.70205512595452,6.28702754452394,5.40222768160222,7.87073906827017,6.8607529464245,8.80234025364836,7.82003584883665
10.1895387508166,8.84956603585586,5.31965833695731,4.07687389912235,6.17206036381695,5.54944159675444,7.9549148455086,6.74946444429716,8.88672110146655,7.6254248581154
9.95089042491822,9.09069278927808,5.32620519773915,4.10435286239607,6.19387419366841,5.80349658020484,7.65442285872656,6.84666082571824,8.45997811718758,7.8452973425263
9.58768152232251,8.51889376056515,5.49674170471147,4.76428579643541,6.37113583476065,5.75571872204383,7.88017854447735,7.00523748660717,8.71725745758265,7.67965640119414
9.48198610877161,8.53179026167334,6.03183212666939,5.22137946451163,6.2669394808402,5.94245208569501,7.6314724538256,6.9297571401444,8.53304844246374,7.65134430138896
10.1311543491745,9.18571012489833,4.75302005672851,3.88184907039873,6.18793750379234,5.23333879900906,7.91130680137435,6.79479318468567,8.95692067291015,7.9565873812577
9.81562076433984,8.78515412827799,5.55636061762457,4.83439485805197,6.17675545862633,5.80022151348527,7.67367694805122,6.9351025533026,8.42904437173951,7.50509630482448
10.3742418864381,8.62040469501232,4.96236672289157,3.23197185481467,6.24356809823218,5.47167515538623,8.05808782913733,6.95456099642084,9.02547068483664,8.20523492005337
10.5267240018867,9.04194104983474,4.81808109544672,3.42982786009402,6.25641691027048,5.15572286793868,8.05955874353857,6.79926829202509,8.96610424376404,7.88706700994388
9.36964515584527,8.32284015608414,5.96617252799416,5.01974871464171,6.37830494526689,6.4332928226992,7.62910977865529,6.86924919621454,8.4944466200556,7.67208150893357
11.2923533691578,9.33631200100663,4.822366732463,3.46041537573842,6.04016808628838,4.83440959493621,7.91093146106882,6.60741129767921,8.77979369206025,7.46383421042577
10.0555729138339,8.41620404750848,5.69506887929737,4.93624293384918,6.45045270494047,5.54328274558609,7.97398933360062,6.90635277783042,8.59256309974375,7.415744579113
10.1346769992414,8.89266461104729,5.05408808466145,3.8854822193397,6.48078463486394,5.62286528455457,7.89593558221293,6.87108161995374,8.72216754908609,7.88177399409602
10.4430032376326,8.8672442537952,4.7923244764245,3.93063937756701,6.49767293909778,5.40418884356463,7.79354654356426,6.98623775697742,8.71960387105718,7.82004306090937
10.0025361844644,8.62802998977897,5.59514209261792,4.28237856112044,6.24965025727148,5.84623679189581,7.79346664920874,6.98820149606172,8.36005562355892,8.03648573189139
10.4807660067697,8.96589217186078,5.02267472677382,3.56242463882463,6.27945159131273,5.59413676621893,7.82935937358346,6.88043609823792,8.93219871613503,7.9219258322751
9.80893157088346,8.96808767645731,5.44247846764542,4.83899588993836,6.19520065094371,5.68011949799345,7.51123390087909,6.92508026636613,8.10770399982012,7.71709640288726
10.178666000443,9.13570886995083,5.08188818552495,3.93865544094243,6.40476327053865,5.42356530225249,7.80650811916561,6.923667306889,8.68361406468105,7.87172581645745
10.5039162029284,8.86308672193863,5.0714579547281,4.24358941773574,6.01729150908634,5.7207053526436,7.51874188055804,6.74931498869261,8.87812940541573,7.75077692010212
9.76185626821338,8.61969086911554,5.72371981215469,4.25751995103796,6.43583237475561,6.26688556541368,7.73898937322003,6.93984288393019,8.45917710627237,7.58628130249548
10.1684082693864,8.42369415438804,5.54574224830167,4.67361923619036,6.32912516026367,5.30262657439013,7.79948356508881,6.73391516871253,8.92330229639933,7.49512285927826
9.83513793893104,8.65315752948141,5.71375145534963,4.49430802879856,6.24978681070534,5.87505917839083,7.7337874662848,6.6986630852929,8.46011953915972,7.97910949259088
10.5782783785944,9.21910029698132,4.37821479233915,3.64698550631397,6.42533276256933,4.88568755614308,7.87501641432029,7.19934892789759,8.64778489508658,7.9347329613942
9.98918955480492,8.934701584931,4.75540605252096,3.7764819097301,6.32040685707061,5.71084364217975,8.06921893376484,7.27263666480467,8.56280507748549,7.98361753876617
9.90458067410724,8.77198526352707,5.4042739036453,4.14670828188087,6.08680062783254,5.74563041003174,7.82975402704515,6.82072841914283,8.74044512527962,7.88429797669518
9.28169084051837,8.24172654258044,5.68528545984288,5.13166954598177,6.59818662123657,6.13270177175377,7.58676189070656,7.15676328085705,8.35055216581794,8.07219158208276
10.6101834075781,9.23068815223611,5.22152435125334,3.76032328797757,6.08768232234422,5.37219992322681,7.84523627964576,6.62070196109404,9.02846025629523,7.75561889757773
9.87136989337093,8.82640313138686,5.80180095362722,5.05397096975639,6.52406564933187,6.02605387500142,7.68271276670781,6.88073481842939,8.34499878943903,7.39828640789301
10.4416805921175,8.43121144049281,5.2132274210591,3.98786745197575,6.21054562416445,5.13395978223731,7.92195254119408,6.9482666972345,8.73547269980564,7.95432844375925
10.5239710103736,9.19098044176095,4.72076557733513,3.71039467350615,6.24618339217517,5.50170665358342,7.54898037960127,6.75718860707038,8.81389216594931,7.83780844584247
9.5054251578915,8.4754281002082,5.44932239512401,5.06638661702931,6.56690410869856,6.19284969384813,7.34983005480603,7.07289621993183,8.26126420334577,7.83995803152813
9.79219081044544,8.73416285081819,5.35453754559622,5.06427436046551,6.35045594174952,5.76920336534508,7.43345040101959,7.00157139176732,8.3730413212195,7.57237131322915
10.2480215614514,9.19338421477149,4.78885669478002,3.29954888148406,5.95515454210164,5.46194303047139,7.78952209445907,6.74001668437965,9.26142876399119,8.07655435150746
10.153709018695,9.1402326319239,5.20795934209212,4.16090306463772,6.21185059171027,5.73719940112362,7.5233879786854,6.96105032456582,8.27687269439895,7.85631912438711
10.6622770587558,9.20087735110322,4.91635449103699,3.65793035751306,6.16870421375285,5.35218067060094,7.81071244633807,6.90345105020524,8.65082617313733,7.79587275334931
10.1631673207979,8.9429471725105,5.26929592723037,3.56660753421571,5.9762353991327,5.59363267987134,7.89923383131929,6.85451573613159,8.67946593346896,8.30008807181241
10.2498523714207,9.17518743777071,5.10266082629074,4.34069542584888,5.91581244059483,5.28991090169544,7.56282111325576,6.70737473847105,8.84944629417016,7.73285722502966
10.2127046027967,8.67716070254734,4.85814351788282,3.9846327217542,6.68824439584559,5.23661769091517,8.177955070218,6.6955083023958,9.09730288365654,7.79578876625356
10.4804800645805,9.31246142894031,5.30623008665954,3.23755342055783,6.24800398308767,5.47311392388994,8.01939145149902,6.67675724058588,8.55994465442876,7.71738405840111
10.3619367727447,9.20163026347539,4.79854014194181,4.29122562058811,6.36000553490183,5.14357086040626,8.03853000990398,6.68282261695821,8.95602759796837,7.28543538926763
