H_1280x720_dark_far,H_1280x720_dark_near,H_1920x1080_dark_far,H_1920x1080_dark_near,L_1280x720_dark_far,L_1280x720_dark_near,L_1920x1080_dark_far,L_1920x1080_dark_near,L_3840x2160_dark_far,L_3840x2160_dark_near,M_1280x720_dark_far,M_1280x720_dark_near,M_1920x1080_dark_far,M_1920x1080_dark_near,M_3840x2160_dark_far,M_3840x2160_dark_near
9.57716190707603,8.63250406327061,10.1209366381707,9.82999050101036,8.19969353207644,5.95074333476641,8.56515435144997,7.68045383592943,9.26858235092838,8.56206799119414,9.66318574617491,8.13239791741453,9.4646794851684,9.1716654008507,10.0164409153702,9.84529713896815
9.55952759624363,9.17554874803109,9.96387103531559,9.7809068217349,8.18249698111429,6.52975160971383,8.34603904208997,7.71347331561303,9.08406674248818,8.23569158213643,9.41504958189629,8.63562376501198,9.4872429539688,9.00247321030749,9.95790139881021,9.59806516940318
9.35996914331244,8.51452219048692,10.2171304425308,10.0127239068062,7.96235230867693,6.36881860582459,8.72960179120446,7.82520543347938,9.06492460009051,8.42036626769649,9.03021810061563,8.27902573878653,9.66447011085978,8.90866349451639,10.6296229966753,9.37641542943658
9.67090037104443,8.53264585680198,10.43012473568,9.73286706233586,7.96810921977306,6.13427659384503,8.99482993711319,7.3339319460485,9.01185332656707,8.60364925221968,9.36356135230632,7.99584495894856,9.90015824684722,8.81829701468159,10.6247522336386,9.25047194355085
9.84545457981505,8.74013274261627,10.0004750709069,9.73801065676783,8.50164846723046,5.98513621323621,8.72620054105208,7.34048844949488,9.1115920149781,8.3016461653468,9.67894593720468,8.50030338089225,9.80449025934219,9.03187537641504,9.90681208653465,9.41808692280718
9.4795432293353,8.68114502167634,10.2573370363376,10.228210658816,7.84926172709137,5.92912474170313,8.42389204711321,7.38495337031517,9.10499955628955,8.78026869050342,8.97267408027771,8.43252480543781,9.79164010988978,9.01409070088207,10.3312244187987,9.70925740291696
9.592848508549,8.83984470078285,10.3233009270157,9.72480590419418,7.76210207703908,6.08258750650362,8.71886871261697,7.47671565628831,9.30211595523979,8.72641426840163,9.11442121900735,8.07941375622371,9.71536042539803,8.6975243237801,10.5493547818102,9.7458990868738
9.87861014842508,9.03539464650713,10.4235039350907,9.39502873521517,7.85628808039039,5.7786804732027,8.79838144080504,7.44356504151505,9.18743751218031,8.86713148266219,9.18148652566527,8.22530248551427,9.74228935454088,8.9961221067389,10.2232931104713,9.3343439892043
9.6779093141397,9.14409661628594,9.97986075609302,9.52459602754488,8.02398670683621,6.1776237223764,8.7271160171334,7.40273647076876,9.27232991180511,8.67667661144947,9.02090039821148,8.58796795836282,9.7357380601199,9.22272992209906,10.2055841041674,9.26472013178984
9.75341770594902,8.97709646758789,10.19386493499,9.86494548615787,8.07731363442829,6.22816533047572,8.49033054522588,7.26731296974415,9.08918251471503,8.66819588713917,9.2664891989729,8.19267646428085,9.75052480353508,8.94995422366304,9.90286139879338,9.66762017501977
10.0533048781457,8.31716531139508,10.2743087795138,9.60160486729972,8.37192092338773,6.58737763470714,8.90387658249944,7.50095448238504,9.20577150903917,8.83352010877473,9.57641107695638,7.9847590953189,9.6034780242128,8.7777143423044,10.0256810864718,9.06481897866026
9.74344282419307,8.45007753801156,9.99022607898301,9.7045662483601,8.18760532355176,6.53044159502072,8.68639123922524,7.52524565969182,9.28539723449511,8.75700526577401,9.35862285463369,7.95702235372696,9.61517581774845,8.83581734787036,10.1034440187057,9.550712787422
9.60831597996467,8.61069745578861,10.3687002513734,9.99756821298235,8.03216799774007,6.37326184312304,8.78598180847299,7.31742988651884,9.11222049938854,8.48143712143467,9.04498132882475,8.3346933711168,9.8285534997571,8.95632861218002,10.0289425606541,9.44590658594176
9.73809800074585,8.70602394182729,10.1285463237275,9.62189054375452,7.94989710621209,6.58823365862071,8.81446357231816,7.56435560635409,9.36674804234869,8.61800268261989,8.91633636929254,8.19872638693273,9.59503380285903,8.88566013520758,10.1818705289951,9.59302236843356
9.45039774129544,8.80992714601119,9.83741314909588,9.81827578900034,8.1358963354501,6.07647243046434,8.43961080660746,7.4518563462167,8.93158629109872,8.81039960183003,9.3400348596423,8.40331530522626,9.72466351645003,9.06992100141243,10.2744056260771,9.75118027686236
9.78434220761089,8.51542348053011,10.2852242825982,9.77105853501164,7.88469371101349,6.20499786486133,8.64077652047266,7.58490060337775,9.22375372560928,8.6980541007065,8.97299981479214,7.9007657424849,9.75639683521644,8.80134682437582,10.3705050724673,9.74910781758469
9.61352704620532,8.92632626389732,10.221136600094,9.69618483394009,7.94399469546028,6.26612185570079,8.70745882111827,7.35426426940038,9.29014851909756,8.75646191849236,9.19886571197307,8.04965870297953,9.70777368394279,8.77518764307214,10.2262850547519,9.8460059909579
10.0637769697385,9.08987118051922,10.1291597934002,9.53371934759612,8.25678385578982,6.09955615866246,8.77049959179875,7.12688841399879,9.12731655747319,8.31850960124078,9.70476518171422,8.25957525605159,9.80050140551837,9.00318998296158,9.98268208188888,9.28632852615973
9.16368173424506,8.71983265211016,10.1903701558725,10.0859215108933,7.87143323093414,5.90243762017897,8.53537754973709,7.55465286443404,9.1797245999171,8.92742181176681,8.82173634531814,8.37448261720077,9.77237688383487,8.94745912894541,10.4886650584667,9.89614669005626
9.69212954131215,8.5050166766795,10.2441246910444,10.0906349771602,8.09254925963871,5.94819132643473,8.44094071890915,7.60816184619873,9.17748906759631,8.8583315875504,8.91924860251516,7.96346924237069,10.0256793612745,8.90558639434668,10.2999234021565,9.40553550161764
9.47312803871844,8.87269193257756,10.4351529805052,10.1504550856933,7.70479286574298,5.73472591568384,8.33103240835581,7.28616848446555,9.16539222781806,8.84057453328404,9.07736403864772,8.12680207717445,9.81489121301932,8.9108613625554,10.3470283952945,10.0380536750595
9.50470737463563,8.57126619326718,10.1581339774886,10.0617112417803,8.06938327133228,6.12034858497782,8.43964222039163,7.3831055656491,9.18564377366781,8.5132345665528,9.16503410142992,8.19167638609157,9.93824630547213,8.97001123825851,10.163167636351,9.8938942668944
9.6438606148612,9.14557605959725,10.4492449009632,9.89244814315307,7.51433738079826,5.83518541548675,8.78271897233386,7.1232776626542,9.08633402000411,8.53795493725377,9.31660292781386,8.1007979241324,9.90108314207338,8.95709653418997,10.5008408267804,9.4020797941724
9.78986137866282,8.70156663821907,9.91812612791266,9.63958774991273,8.34088743054095,6.24993075056175,8.631824542224,7.44025553617841,9.21928790836104,8.76173258455944,9.45105379513716,8.44230209301697,9.65859743601395,9.02277386704374,9.92492467841703,9.56945213760804
9.56131643015575,8.5864733529936,10.267257735391,10.0860787245552,8.02318276610086,5.9867133341919,8.6625137101932,7.60312212885135,8.98844668704144,8.41829375183669,9.11418133270467,8.57212105050916,9.72282326448061,8.86045437517606,10.5602595134429,9.45339168775956
9.45596953011761,8.90697984950781,10.4160170172534,9.91948935045773,7.92928148509225,5.81203264249906,8.57867890476993,7.21175462627502,9.31010063260313,8.8641731165388,8.902656615228,8.2693289801224,9.81050608857026,9.09369203471918,10.3447749244249,9.54249111137127
9.49654245340307,9.00624684214148,10.0458616349817,9.60462260878313,8.05570780091997,5.88222524191318,8.77262870278621,7.47153012272235,9.34069905812656,8.51848532362698,9.19767241807255,8.36748049648894,9.60519211530886,9.10917067845969,10.3331058458566,9.81875161766804
9.61818159216358,8.07770249972233,10.0723773083615,9.98124930920749,8.04633537645926,6.73471026011511,8.54228440907114,7.86489821406262,8.95432819230958,8.76915381642683,9.11560628501737,8.28898451136842,9.90006479768847,8.68713300905011,10.4355638962095,9.55623090567684
9.62296977658128,8.88738777341213,9.9818004733819,9.5690859558329,7.99565346777584,6.40749094237041,8.84312137874059,7.45573344447322,9.27294668282931,8.64471732844475,9.14147556365422,8.40272623568407,9.69155286848953,8.97175445520753,10.1697912865992,9.50701554942088
9.80925071318437,8.82174183021392,10.0419027397496,9.84046279564267,8.15602718751154,6.2283780754756,8.44431739865099,7.69921562744371,9.25293034758186,8.57787143657541,9.24376089941123,8.51039602358232,9.55874209534064,9.00949124569439,9.90488855454725,9.51291788266442
9.21099159879434,8.56557209767019,10.225769746245,9.79066209720539,8.30456738007279,6.4517210726244,8.79388191554822,7.79853422809544,9.29059510237539,8.71998196678571,8.76037138077064,8.13533840820987,9.73193243583502,8.82575790779801,10.3613799694092,9.56971115200377
