ref,H_1280x720_bright_near,H_1920x1080_bright_far,H_1920x1080_bright_near,L_1280x720_bright_far,L_1280x720_bright_near,L_1920x1080_bright_far,L_1920x1080_bright_near,L_3840x2160_bright_far,L_3840x2160_bright_near,M_1280x720_bright_far,M_1280x720_bright_near,M_1920x1080_bright_far,M_1920x1080_bright_near,M_3840x2160_bright_far,M_3840x2160_bright_near
10.5186625076713,9.47985485934775,10.2830426894928,9.40381998017634,4.85133211720914,4.01172000082946,6.03831772434972,5.4432699539965,7.34644502240253,6.47124882225843,8.49053604360512,7.26251372354384,8.75453768367683,7.66343799668519,9.55029332992093,8.68161010298146
10.0243645160547,9.04985000735734,9.85416673228832,9.56698194798075,4.59628893018744,4.15363274298921,5.98702173423283,4.79406526306716,7.7263652839054,6.66119945333296,9.2178088006918,7.02250809543359,9.05545503715923,7.94670057429145,9.78797465543786,8.65901570779526
10.1068631771695,9.86015765533591,10.3127162782787,9.45142442457662,4.54400818774574,3.15042234844835,5.81155232538768,5.2573900164999,7.60169003202665,6.61632789834722,8.68908220574315,6.72445861586391,9.12997301207525,7.85522862356492,10.0422617420662,9.01349662353895
10.0830523839647,8.99222236636912,9.91989343905235,9.44665384849496,5.36788854648001,4.32620845458557,6.45635113488431,5.46156135280528,7.73800542078958,6.8549607436339,8.65559151592338,6.89306719000258,8.89778469052732,7.48230181389885,9.24001805737541,8.56974590593447
10.2280255501641,9.72778865827487,10.1109694501253,9.73907381288767,4.70772651982933,3.03687313969358,6.30496283586824,4.87527881408178,7.63724975480552,6.29995963066161,8.81847914062159,6.85821491033597,9.35937188950051,7.68546919039197,9.86175119011587,8.9738929969595
10.0897920322811,9.646602741072,10.3397676461298,9.5097030823855,4.92565536956612,3.20782919223432,6.3977080199707,5.24341574805222,7.48852585482024,6.51274529556916,8.63136260919001,7.06547319108349,9.19735435469167,7.92151531248575,9.49106104320618,8.87602585459422
9.77581801349972,9.21553066597706,9.5369924333615,9.31492056809108,5.96656446829188,4.90599803084966,6.84116012507846,5.45113218263429,7.69017488535263,7.08622198028012,8.28993235137267,6.91993031044232,8.7317404751801,7.51859495784745,9.10499980580179,8.431345022781
10.0525044090974,9.68727206836936,10.2514525436572,9.3958213171201,4.93958082373348,2.99074482544618,6.26004671858169,5.5533301083485,7.46451674045356,6.65917481914388,8.60351381979374,7.21621209223712,8.99171503795574,8.03265301715256,9.67612678357415,8.78433625488734
9.77933982726304,9.11024711558387,10.4340557161524,9.25263810332889,5.09018697798652,4.24250042306085,6.37653460741796,5.31785145681062,7.66510378847622,6.83034836335159,8.92663321595057,6.7004692509298,9.20642020233464,7.59417205428305,9.29339540761748,8.76488400579438
9.84578759835342,8.97632186212102,9.97811659716795,9.4230360539586,4.94969823492348,5.04699747384534,6.54332213897818,5.24678461071999,7.68558062680393,6.44738579740671,8.65283749476355,7.13932932245991,9.19531712823821,7.63036125868694,9.11074563563725,8.49915716672825
10.0711400851081,9.59166819811731,10.4579694321994,9.26549479290532,4.80276780990042,3.72049325236501,6.53556135864075,5.48229720653457,7.34720414934186,6.71979655173785,8.46628598622888,6.89979612110064,9.09863441297231,7.61625116580017,9.4769735938219,8.78747476461535
10.1629562808352,9.70818883496005,10.5373635910081,8.8489749515359,4.29371438178005,3.03336445336736,6.09097574310058,5.47029912230139,7.60073258470407,6.82258522301396,8.65766459688536,6.80204270867358,9.38963731606846,7.58960364389537,10.0196220804944,9.06297226053714
10.0932513472927,9.48996372971049,10.3580850550482,9.09311651751569,4.34940984667791,3.60303506923561,5.92723962675242,5.44240301315618,7.67635511722011,6.70583175773923,8.8138052597389,6.76870317097704,9.11046296394852,7.58459029005647,9.72660915991408,9.30985607114715
9.42681173784104,8.85003804643909,10.0298331130747,9.02500797331232,5.58820564351567,5.04573258125628,6.43480360287425,6.01548912501938,7.73648532061202,7.09195238531749,8.70712655127035,7.17721134941891,8.69719183359962,7.6417470690647,9.13743190554063,8.50542827746718
