ref,H_1280x720_bright_near,H_1920x1080_bright_far,H_1920x1080_bright_near,L_1280x720_bright_far,L_1280x720_bright_near,L_1920x1080_bright_far,L_1920x1080_bright_near,L_3840x2160_bright_far,L_3840x2160_bright_near,M_1280x720_bright_far,M_1280x720_bright_near,M_1920x1080_bright_far,M_1920x1080_bright_near,M_3840x2160_bright_far,M_3840x2160_bright_near
9.93192440226994,7.4117330557949,9.37885928710133,9.16296769856388,6.24049063176879,4.87688084380851,7.61187177140313,6.43933611943892,8.48593560895339,7.5882330223051,8.13034253557407,6.89622057546104,9.39579798708858,8.53829252096042,9.53855472996214,9.43155186311998
9.72028689252059,7.68194504079218,9.26085161572564,9.20450200201282,6.46242114066734,5.32291652263908,7.56345018566502,6.81019236841013,8.32165945339974,7.80830108936407,8.08115228195024,6.70320054160121,9.18515281570214,8.25266100782595,9.57273562685032,9.19297546375103
9.97711797961583,7.77557468842354,9.66155628001112,9.37772060238397,5.69628292555435,4.5620981921607,7.94934827679792,6.27399282337095,8.27431111081354,7.91200720972454,8.15185741180249,6.96589603879213,9.35914221551557,8.20961729870318,9.80923974809845,9.26822335698593
10.3658466801972,7.28384001900473,9.74693154772773,9.53709477611849,5.96401602324648,3.9485372932823,7.57093428347737,6.14616808466276,8.60069260015886,7.85812134715768,8.18297517327915,6.75699809270597,9.40259122403428,8.44456863511164,9.60493023159437,9.38811509315265
10.1790655920449,7.99153304832527,9.63475244973707,9.37855238583072,6.08353463525052,4.6891895501567,7.00226752117226,6.40665279306161,7.95140393005847,7.56445928938443,8.14994842931454,6.87146373796806,9.43995441446427,8.58846337319496,9.67721650073893,9.35740224745764
10.32004232021,7.68253683059959,9.84617924111168,9.56819072648923,6.03172067924234,4.76467279614588,7.34763861820392,6.20684671774306,8.20875025875665,7.79023261265604,8.06398602345951,6.27328065678196,9.35847740410401,8.23474020525649,9.87767490473067,9.42441620472933
9.9589186775541,7.79770487644459,9.74895863762498,9.47087552562185,6.18126742913483,4.57526155329801,7.50319699255249,6.24528398971104,8.2503307108175,7.89941820305842,8.42545771733421,6.61150234821552,9.27991329403643,8.39059678290827,9.42154915143283,9.25988620644329
10.2871855573559,7.7146501061537,10.2980602626975,9.50163978852232,5.64683918344654,4.24875347912529,7.24921989995039,5.93159772466507,8.52019237019238,7.60732096857704,7.82382105969569,6.46828116468868,9.46491803147328,8.53366675131632,10.0798450899006,9.68757674493554
10.219349133307,7.45259531127679,10.0980174801668,9.48035568511842,5.61790943354347,4.63594621886625,7.40269705087533,6.20850597855275,8.34027809961305,7.81466834689406,8.20489115045003,6.52680382116497,9.16748650283647,8.34887867119023,10.0329076717374,9.31008526163048
10.8758252990486,7.46534960095376,10.4339317516592,9.54294761953045,5.59022617936113,3.87684678141342,7.22696692499535,5.77391010619312,8.28440433677639,7.01243430925898,8.13061644949224,6.35687607542173,9.61013954733621,8.49333958105167,10.4209650376418,9.25069076989331
10.2527606883891,7.69960334292529,9.87519993569223,9.514187199231,5.83905977195437,4.39676034661299,7.24765854942175,6.14993810033321,8.41682320129279,7.31553139042382,8.19574325626703,6.97378634925291,9.28801775157455,8.57950219257148,9.82562587678969,9.13334613803292
9.63264459949452,7.66981774504226,9.54231024327182,9.25950295746126,6.24856365675783,3.60440098726472,7.96249990885113,6.36893797051141,8.54001166120294,7.78684129292805,8.84991120763101,6.90319202408162,9.58129485016017,8.46756628699225,9.5104624568032,9.0470545391514
10.3208234170071,7.82916632101596,10.1835742956556,9.70603369716794,5.05411964901003,3.72702940711662,7.226744285543,5.94839556502756,8.45192189220922,7.60562921058298,8.27268065180039,6.72313783453539,9.37805422829997,8.45707746823509,10.4961561074021,8.97261502919013
9.90274063379053,7.8707685139062,9.60250739740274,9.40450574390268,6.41387599841762,4.67585477496445,7.20921805064289,6.3833077071913,8.33244673493308,7.66535445310998,8.00938124169233,6.71016800260342,9.40022669571234,8.26887540451374,9.69851605164389,9.55050811416019
9.99843129955779,7.82495061261657,9.58906879415135,9.45264750920291,6.1689356412173,4.39050483462245,7.56479269731386,6.29158634732953,8.39738041203444,7.5994881751923,8.42805392377624,6.55424296916233,9.42585103616679,8.24010021413721,9.73000437092006,9.30137525200986
9.95859400142784,7.59132823237884,9.51964592303894,8.97487512078294,6.20632638535069,4.9141753410424,7.4446751567009,6.36983619941541,8.27820680698986,7.82882766992653,8.08516532672403,6.7310079324347,9.54999224629067,8.42245458803002,9.73766858628118,9.22934515202081
10.169462597473,7.68398933787361,9.97176426568362,9.365679058601,5.91752745464052,4.27754678136552,7.32632216499371,6.12827916673515,8.32790263206396,7.41945133158379,8.04157574212521,6.63564834171625,9.43421768498522,8.5983574704859,10.1049353773081,9.31293376897494
9.6685448503795,7.95261230133111,9.58065874994176,9.32529430116187,6.40173632183047,4.84328070936087,7.35716711685071,6.29286389033571,8.34667553592865,7.6378027469706,8.17368578374962,6.84174823247363,9.3371348938845,8.34036148715075,9.5700033793808,9.4509505667676
9.80474976738887,7.31678479904104,9.61413705545945,9.1375818828922,5.93439901343577,4.54876469228731,7.84394397503371,6.47615649481024,8.3541350151492,7.7763063398729,8.53625193273003,6.52809104712025,9.56912902282902,8.42417117351448,9.59739830433102,9.56593175535673
9.77329192462994,7.44885723152931,9.67568106962287,9.48113702442828,5.95818335705388,4.40301842004988,7.80278845653025,6.27055036344022,8.68171172360945,7.75640840047044,8.34621018731459,6.51445435447059,9.34076372755117,8.48603015933941,9.5273142011878,9.68312942923827
9.77674039486012,7.78697305174225,9.67160667537836,9.49279519273132,6.03214785634098,4.99408337795189,7.26467046522998,6.49347482038781,8.23860057943894,7.70001330390546,8.1181025857784,6.85971728396713,8.93208853873383,8.63936299522228,9.56972069920683,9.54099348806719
9.95253363372405,7.47460756936255,9.59259967550485,9.51005480353584,5.92273214643403,4.35923591608183,7.60472205215582,6.31304001585105,8.66718951566289,7.61842647738949,8.31125422766691,6.56476411332747,9.39330673687971,8.3137806454811,9.86551993181763,9.66280498979789
9.9726175852377,7.64173398833544,9.69235912000672,9.33496186331298,6.42093738617904,4.27631946820888,7.38773564738078,6.38910676373154,8.49126945252161,7.86990701702793,8.25358659815558,6.86574706067564,9.2134900550209,8.58490283488576,9.43023236130342,9.33603702865092
9.81179142722899,7.98039750248569,9.50085305140781,9.21984295086395,6.15943631925026,4.29066276253788,7.75121193591379,6.37409350148163,8.22320444451834,7.66594926872731,8.39887532007973,6.96777197257496,9.42065076354329,8.52002610147384,9.72432295968893,9.04409112659354
10.3801780190686,7.18583661186916,10.196103730841,9.21243579140845,5.71337501175785,4.30214959155847,7.57379497850123,6.1469396542644,8.78510334186538,7.60835578592497,8.07586030555385,6.36280758245832,9.27139588041253,8.49384148809601,10.118768653429,9.39403011853837
10.1500746815588,7.15140069096654,10.0879441397602,9.47228776579984,5.89820739654761,4.28449824091347,7.65062691326475,6.03695139707031,8.64933640896857,7.66456069410301,8.28623569656813,6.21423420536582,9.28831092018767,8.4985425735442,9.72623777120483,9.67653769412527
9.86244969337142,7.58254832027141,9.45050900425914,9.41660482087241,6.16272378979737,4.82137801545568,7.37980808688061,6.75616859956293,8.19014385751861,7.68123881582239,8.05064350039924,7.04463412528319,9.26275214117742,8.397373783885,9.36064153421247,9.54848931351022
10.3390959824593,7.7914017525267,9.75618741946628,9.46998973524019,6.3191849952652,4.70372758081921,7.27799276470206,6.44234477732501,8.32140284656053,7.65579940134964,8.12176747725747,6.38670825798527,9.12765947018661,8.1690882313941,9.96058807372405,9.28470330852229
9.87646062791955,7.86018625037164,9.51132161277981,9.54629427246023,6.41319036485382,4.34990460249965,7.51035460644965,6.53020625098959,8.35272974937009,7.43123604934086,8.25016921250965,6.64188971939997,9.32413298686189,8.43683645349616,9.50090523172937,9.24817267939597
10.3197336824833,7.54449421983368,9.76354817809032,9.60000840114879,5.98847497757378,4.31042377026855,7.25289433381088,6.29703030141336,8.23150349414486,7.86998289514419,8.0438856467675,6.78807062729905,9.28008540253477,8.55739569280262,9.52522307636481,9.43896527014356
10.1769698480806,7.56223425667595,9.86116375234896,9.27913135678324,5.90456461761444,4.31729181913034,7.56406818775148,6.22536521258267,8.33655631901391,7.72696950311821,8.31898789935985,6.41790352466094,9.47854249405584,8.30095911032715,10.0167490535798,9.2595467225174
10.5551868700337,7.27438587348893,10.0718697948764,9.27814520870315,5.91707342634093,4.81064126691684,7.28078437072631,6.38111897808262,8.46807212598791,7.49623942579717,7.7776654380582,6.67572416010839,8.78612972129515,8.55696822195846,10.0503131302203,9.45523025961679
10.4219188782678,7.75379077296674,9.88720696265597,9.64930018874638,6.22592071523293,4.21978994932572,7.15341284986052,6.28640689228733,7.99507082820183,7.60009845083629,8.32853917199909,6.66032816483786,9.07506166801616,8.37114694017981,9.88037124823763,9.30568352039348
9.86417206270407,7.44094675948938,9.70378451363176,9.13577511477969,6.10534257635121,4.94851242423472,7.99490715393111,6.47668797216289,8.21256636264106,7.84906353709384,8.35069074194788,6.6731969589933,9.25585984399016,8.15103408845433,9.56306618981804,9.5168808785777
