H_1280x720_dark_far,H_1280x720_dark_near,H_1920x1080_dark_far,H_1920x1080_dark_near,L_1280x720_dark_far,L_1280x720_dark_near,L_1920x1080_dark_far,L_1920x1080_dark_near,L_3840x2160_dark_far,L_3840x2160_dark_near,M_1280x720_dark_far,M_1280x720_dark_near,M_1920x1080_dark_far,M_1920x1080_dark_near,M_3840x2160_dark_far,M_3840x2160_dark_near
8.9283223230917,8.14495579910732,10.1711471716033,9.78570041972732,6.58812212253281,5.20982229036126,7.99517309011751,6.92959647571733,8.63316636907051,8.41838067502522,8.37873006073868,7.45813515710568,9.25840616932585,8.00809638100162,9.32290247187348,9.64443136860652
8.93007294304955,8.34102543768985,9.90969860075733,9.78089669675186,6.7844640501632,5.12880835695666,8.13928633582499,6.61822269623701,8.86124700276142,8.15464972258592,8.46824537245859,7.23142106529913,9.36253203060423,8.09965380806442,9.38963185997803,9.62397292104154
9.58445134958878,7.99246375753642,10.116115005801,10.0029979164737,6.1094160908956,4.56554824597629,7.82517967202752,6.61795566617948,8.59273749280957,8.24084522490979,8.37842491801153,7.22143275287616,9.52332790422375,7.99884037787443,9.80390222011206,9.89578630669695
9.47322474050942,8.22204054553469,10.0241356107635,10.123380518199,6.30831655655748,5.07899961085645,7.78886336387549,6.5583443233722,8.87386610568528,8.20069536910639,8.42293768238323,7.26577035950499,9.25997072804657,8.10657510247801,9.37809084752147,9.6845378054594
8.82827548814624,7.70489801484858,9.89555096168416,10.0367850502316,6.41594220062728,5.05040992607177,8.02832083296324,6.68798673361232,8.67999753017258,8.58656826673944,8.18510122358003,7.1180766852844,9.6488129544552,8.33015255440092,9.6165974420906,9.73057795272301
9.19031807129256,8.06406680540333,9.58971596234028,9.73721762781196,6.68518962856699,5.08924735711379,7.99720492576457,6.61697056785288,8.83906753093818,8.25623417434138,8.39652866697054,7.2465099122504,9.34324068663263,8.50595303604432,9.3859184520631,9.73137141894109
9.0934445388504,8.11369410697667,9.79800107935128,9.90687028413076,6.81108488776115,4.97787669867945,7.82167711523365,6.47084040367617,8.70729916060416,8.23613796700936,8.42757998006657,7.28798608346411,9.34508660073864,8.37333241406079,9.46191671612953,9.78028187231915
9.51785776968641,8.06114357056158,9.96200969747615,9.85247365609611,6.70596264797971,4.93584607965405,7.9644255676178,6.40439145122704,8.87916321874879,7.97491541052184,8.20731704388522,7.1501351017799,9.43403300323559,8.34773625112573,9.47066323749126,9.73065906959645
8.79184373315522,7.7409299304232,10.01977939037,9.73462289350435,6.57211425571106,4.75334201647702,8.44237049666475,7.10519348872042,8.70550176244617,8.74666209721969,8.32928881975987,7.15120080232699,9.42601964322974,8.07195346643296,9.71905530519589,9.43430390730112
9.06347180972932,8.32837190150163,9.64938168947879,9.78230161519381,6.84871406329858,5.06917502484082,8.04565587325481,6.71790693141331,8.77036693240336,8.2977308004097,8.58638016483263,7.38460532538716,9.17686211292032,8.02547615055118,9.39611278726537,9.6236026055698
9.29537199554266,7.76856215096935,9.92490297752057,9.57461558769833,6.69930220239259,5.21709074965247,8.46622852410043,6.48334149214286,8.64700933710745,8.32001185994562,8.34245723772302,7.34785640863951,9.09522182057706,8.36653374117577,9.62879782083539,9.51346873169377
9.18611264163522,7.95586954930089,10.0982548408283,10.453440426054,6.36553339958102,5.38472557630387,8.01845328920338,6.11678063501901,8.6491928115803,8.13441387702631,8.28162958741594,7.17549959226932,9.42237307589659,8.30796876659153,9.35697412039008,9.67768547289807
9.19517190749564,7.95575333801914,9.74309440907387,9.45210881048887,6.77521014692483,5.49612534696304,7.94811571187908,7.1020065192522,8.78222400605579,8.29639633311922,8.35224492590208,7.55260369437817,9.30871552240852,8.04969586360293,9.48683503269469,9.39571395401129
9.27812283515011,7.73721510714868,9.96992049044109,9.89346798547284,6.4962759745875,4.89440000133963,7.8385199633934,6.89086933440707,8.70134630480292,8.64520718073636,8.26974080321072,7.04349368171644,9.40383817327233,7.99412514192603,9.66800794428055,9.76327248266754
9.36136604339839,7.99648601299065,9.69494706529622,9.55135537978256,6.65595753990165,5.35963559160403,7.96811242317108,6.88413668118351,8.6673420579096,8.39174952771196,8.30310042381121,7.35081243944415,9.44603833884146,8.09092921153175,9.36193376528893,9.74996968704915
9.19247667842823,8.05072737681718,9.93716225043854,9.68861899125358,6.51593988466433,5.01008291672164,7.84278925746223,6.74232899201357,8.87042266811267,8.32881552989999,8.42046324574398,7.50387984042681,9.2662448794562,8.52425678237529,9.45644011477762,9.51050833345231
9.10758432605723,7.67399021363625,9.93304722863278,9.60863895454311,6.65778382671266,4.80267774723242,7.89260815283686,6.61273134483051,8.9782882593576,8.54665074379183,8.17724814975782,6.98350391349415,9.57778711648533,8.31960467443317,10.1215000176566,9.33518456196784
8.66416784658903,7.61154464646595,9.71132431413514,9.78713293228925,6.86241138198143,5.48737547138638,8.13643228289421,6.59869771686378,8.42134894436413,8.57577166897955,8.08601320966256,7.18543873914266,9.41430366401677,8.38248793683671,9.59152129057399,9.92018291966212
9.12966016817844,7.97178447560436,10.0533526455996,9.48825397569696,6.80768531970393,5.20274026441937,7.92722550065778,6.34741102847839,8.716592167861,8.55266231398654,8.04364246569689,7.2978789743447,9.29216003772057,8.55554736437763,9.4161064188218,9.76961483030919
9.3710764761795,8.21733900089215,9.83762991709303,9.66584005639714,6.60739762844541,4.71023852641185,8.15827076922768,6.58265526653528,8.80232977123984,8.05395290820688,8.4313485149933,7.23669594763963,9.51015037589957,8.33242135662013,9.4919893549977,9.65069310543013
9.04922232993689,7.95408828500794,9.71697491279201,9.61563354770023,6.68862128576323,5.37739036791588,8.01865432716492,7.0413252990714,8.74707002450956,8.48960192786253,8.20249359345729,7.02050043031653,9.54100094430909,7.97838228103239,9.49511385720338,9.83209683129112
8.87013511358892,7.7248530701876,9.54133757466925,9.66360933105233,6.8837870991666,5.85712200537045,8.35082798175127,6.9780785784746,8.63094080090202,8.47900082938886,8.04080037563084,7.37382168747861,9.18290912417422,8.15457381304177,9.30650048367151,9.64932102168201
9.51691795630515,7.85421016122794,10.090146864739,10.0298750095044,6.48982380103535,4.57130885040105,7.71487333543091,6.34411178754092,8.67028855852054,8.15763918206797,8.43470196966784,6.9193400710921,9.67031197362718,7.86877216595354,9.84339342407763,10.1015625988262
9.23122727028561,7.94067550722341,10.0828373305052,9.58593267143299,6.57998060337689,5.48545304492499,8.16780744029041,6.87205926279372,8.89584302599234,8.49231622057465,8.48557691295328,7.45293306365052,9.10962898970103,8.02860650159817,9.43571712234675,9.16829688697241
9.61272895288039,7.8036786128003,10.2687074342144,10.2839435833208,5.71910704626213,3.78887572714025,7.89013008177308,5.45500347417295,8.70950824120547,8.22617581964329,8.23324171514936,6.60109381170832,9.94338422716675,9.02451964148186,9.98067694709776,10.356505582536
9.00130777623713,7.86586738612437,10.0562505666917,10.2584433824785,6.33378828223018,4.13755642389021,7.83481930258165,6.46840042265146,8.84373301283531,8.41425106805443,8.29099392728619,6.79042829495285,9.69332797098041,8.28628353648376,9.92020288817375,9.94524029533164
9.80028505407118,7.88114508446479,10.2946889079994,10.0604180777443,6.19540314505663,4.39367026043803,7.84298632835662,6.47797323806729,8.93847093420481,8.0295911187858,8.61468596577962,7.03353077527334,9.7089927222418,7.83699384513161,9.84295258675707,9.5270079366744
8.99023162940124,7.83475620618258,9.73356013410846,9.60712873089297,6.56148331940495,5.47697720861023,7.7833271055829,7.16393339071042,8.71117755647582,8.50394136482286,8.08857442389119,7.16825715870144,9.40327074181769,8.05361823501498,9.58456777777373,10.0251760575369
9.11404436470776,8.04885740813158,10.1965397236966,9.92159485270864,6.77773207962842,4.97723974313015,8.26401178359921,6.09418868619855,8.88365883085551,8.14173049934961,8.36840609443273,7.22010115977142,9.22818770793217,8.37495797005674,9.51654287952548,9.40609001411342
8.55532852830792,7.78362541643599,9.95864487246679,9.43128634849413,6.92821785609206,5.35040743862985,8.51319190970552,6.83581556153711,8.82139331211255,8.69510632484164,8.04557609968689,7.48737884858353,9.05118887735412,8.54359259425657,9.49149657110271,9.30887001785595
9.15693911480506,8.36794722778142,9.9306818665129,9.94080650811693,6.86893356105993,4.42019635629922,8.02130742089522,6.537679235922,8.88201552853088,8.02639607838789,8.58025028004066,7.08850464496557,9.37957595352925,8.09195174304524,9.46241262096353,9.85521072392512
9.51844553859244,8.11526522694424,9.98585307725821,10.1351288979855,6.50412231210092,4.31407623753712,7.76956766931926,6.37214510497905,9.01056424015933,8.04919322207713,8.70271799869425,6.85578532802451,9.68574939131157,7.87058933076657,9.72040226123699,9.83505407889962
9.14913657517381,7.7094276659044,9.69596233934956,9.4400749632682,6.9876095186777,5.74383863488815,8.14139883275143,6.80027920595965,8.7537275197224,8.32677997868487,8.53508104549678,7.59847619679698,9.21100237682526,8.1972240663139,9.5514053493916,9.11926713247404
9.48148344586512,7.55609839950837,9.83464232650052,9.63164509148206,6.53702566303784,5.28696873229669,7.85025303254874,6.89124676079284,8.61913809752927,8.26922415656291,8.43133101734402,7.55936766920421,9.14950211497363,8.33475544762326,9.64444565995752,9.63642063223941
8.67297641294077,7.96161655126014,9.77753943174002,9.72813301167152,6.93841146343694,5.6357425773696,8.29655492810963,6.5104340212041,8.78210709659799,8.56250840383385,8.09299967738018,7.72197239694349,8.86507375173904,8.62413405371948,9.21520964708437,9.46420122043986
9.19873101893146,8.16434371959611,9.85175788496368,9.64558005868753,6.52041786172721,4.68728273937661,8.30764608781654,6.68647770124786,8.73848262083293,8.274404309333,8.56093512349636,7.30977057237552,9.27342619592581,8.45353368272946,9.42934154275417,9.6760444879971
9.15480761379739,7.8054585633075,9.88293223455767,9.49296613486774,6.68980300278777,5.13936770891844,7.99711610407231,6.83943576257341,8.7269574822563,8.37314839425215,8.28418728232119,7.2388947290485,9.40566873265452,8.49261338547108,9.58116682623184,9.6808745555428
9.09184704601956,7.72414977933507,9.93251939260674,9.88847771236365,6.27528652868664,4.58814253779853,8.14127907244296,6.75156723638519,8.71868823935841,8.75010740211692,8.45979954979285,7.16329958091502,9.4987390969649,8.27724855338003,9.58638831712658,9.68825259037086
8.84448783036713,7.72602539264553,9.98708285774098,9.79960446245477,6.74229398419105,5.46996386325069,8.11971611489522,6.63694961154898,8.81901585383078,8.36695515520397,8.10528617297244,7.55805647007346,9.17466247285426,8.48022541810883,9.47744786689213,9.36632028600143
8.65945059830106,7.98461837848882,9.67956555526685,9.53824779369316,7.29307368593513,5.79317287167905,8.20513344516698,6.80300985890977,8.76335916522851,8.26438449130167,8.2691719925468,7.53506602966748,9.146483795798,8.14151897609508,9.32669761713754,9.46470715275074
9.3024976473884,7.78914767751063,10.0587115700052,9.75894804180355,6.82955480070365,4.98880425619593,8.06145290646231,6.25160302715845,8.73940120140996,8.16522020491883,8.32802349152137,7.30418269466487,9.33309251636227,8.48760993267844,9.67754931997203,9.42989942299332
9.08821645329557,7.68727369703259,9.62353455426065,10.1216046475658,5.93420975119629,4.87977830515603,7.83755171479568,6.30915053724768,8.42560461735733,8.95771543469416,8.45560500547194,6.67953383326782,9.82568445973531,8.32872797249888,9.76834835707731,10.4327895692147
9.28527856767859,8.10865297717623,10.1308304605665,10.3602450010744,6.1142918036524,4.56995011001403,8.05126194240334,6.72863930684067,8.69787610227692,8.07596662083401,8.48991008718898,7.14198006940595,9.54116030113924,7.98021023885644,9.54830086679923,9.80829429800386
