ref,H_1280x720_bright_near,H_1920x1080_bright_far,H_1920x1080_bright_near,L_1280x720_bright_far,L_1280x720_bright_near,L_1920x1080_bright_far,L_1920x1080_bright_near,L_3840x2160_bright_far,L_3840x2160_bright_near,M_1280x720_bright_far,M_1280x720_bright_near,M_1920x1080_bright_far,M_1920x1080_bright_near,M_3840x2160_bright_far,M_3840x2160_bright_near
10.1007479604237,8.11215597371535,10.1733106981394,9.75574975776446,7.19148224378623,5.44345287623808,9.08255063735043,7.47065834461428,10.3595473544987,8.96975590853549,8.62250282170981,7.98726743023018,9.52714196212885,9.51669245886382,10.3392593349416,9.76036744628096
9.97746284640425,8.14691236727922,10.5244168996356,9.40782749959951,7.61592741668159,5.54963019347436,9.28600879089636,7.32348118553432,9.80994641904429,8.75961146268157,9.11324498159978,7.75825133722026,10.1373485099492,9.06041913751277,10.5522299787757,9.44140076903167
9.95173577675079,8.53139698452829,10.1054122710178,9.18521567533376,7.83734238458776,5.85692269440372,9.14698604672744,7.71504236148071,9.83553527489213,8.9835348422565,8.79824066543473,8.15220768645469,10.020298591565,9.19047102379758,10.0876142648425,9.39774264100139
9.83943635030362,7.72277515445862,10.4613388988417,9.65126137362365,7.61784300194762,5.26354987067265,8.93092830047196,7.54791753503596,10.0291394174151,9.22026527889493,8.69750262930541,7.94314217378812,9.99171118520603,9.21802658718402,10.4674066999179,9.85948352505745
9.97024888835619,8.05911108240943,10.0411007435273,9.82256212350705,7.33503313050827,6.051992860649,9.01171006446388,7.93950015980073,10.3647270721653,8.96971587289892,8.67654165644204,7.85326716891132,9.67134452970991,9.19841435461121,10.1226899458334,9.81554591694663
10.1273591230679,7.86306236578349,10.6314815512603,9.57522217742787,7.3532509585708,5.23515305663447,9.0394819293507,7.75035112661951,10.0861769856307,9.01438595139457,8.896432160905,7.54093714177042,10.1069870699795,8.99145073263743,10.5273838553529,9.87425585470398
10.1412162045049,8.53901883603946,10.4997391950107,9.45767681439871,7.38510016064982,5.81053627968417,8.83863100048148,7.85008110221572,9.97884671470061,8.71364004620184,8.72650265576582,7.84640263357803,9.70632844999704,9.17985846716503,10.0669090396045,9.84285436707564
10.0618958320941,7.99179710018678,10.5331218610918,9.39065770382926,7.81966965327864,4.80458337754313,9.23205856816722,7.51593412214313,10.1188417532412,9.01208573715085,8.95493703156699,7.65592497601771,10.3272341763595,9.02169201150535,10.4253277758076,9.6866721204964
10.1483186079315,8.00332748574329,10.1713173292177,9.31001862753387,7.65245385578919,6.03758184326556,8.94821501126315,8.29983899172875,9.88840145320049,9.04291429539784,8.71813631695236,7.74908954696916,9.82370641011422,9.02178620958059,10.1298816991168,9.77740983327879
10.4386313612873,7.71929284071758,10.4408361512527,9.34491865868802,7.23305781537995,5.40992031671244,8.82930778705217,8.10830527078563,10.2581897089375,9.01890421318458,8.47487025117471,7.69614639495345,10.3400223863388,9.27541034265356,10.212955849411,10.1413718244743
