ref,H_1280x720_bright_near,H_1920x1080_bright_far,H_1920x1080_bright_near,L_1280x720_bright_far,L_1280x720_bright_near,L_1920x1080_bright_far,L_1920x1080_bright_near,L_3840x2160_bright_far,L_3840x2160_bright_near,M_1280x720_bright_far,M_1280x720_bright_near,M_1920x1080_bright_far,M_1920x1080_bright_near,M_3840x2160_bright_far,M_3840x2160_bright_near
9.83753499713707,8.70552174799909,10.7484765947725,9.53711821372469,8.30813315181689,6.71923622949166,9.22727454304159,8.37079622437142,9.94112041101762,9.12627521948724,9.67173127785849,7.72596636509566,9.73926482105222,9.29298642376469,10.4965185410166,9.56255659309836
10.0475820341474,8.81669948693854,10.6319834707468,10.0457295883423,8.27808170022877,6.63911924095459,9.02152720745343,8.44613633732733,9.51931842574241,9.3405506273536,9.77854530461006,8.16520990917182,9.94032003685374,8.87724026626896,10.1223804016692,9.32360130069227
10.2264871024728,9.20762738540485,10.7312094243105,9.83890441698175,8.00765478165592,6.42386320420699,9.07559778379544,8.08360591142894,9.69005507837897,9.16708650398819,9.41427074910449,8.09727196240529,9.5736504991121,9.15598068077971,10.5780835261024,9.71240678184741
9.99952804016298,8.76692623164465,10.8985818152638,10.0484224859162,8.09232677412284,6.31353071785858,8.83935324124873,8.54984592006007,9.6777345845662,9.35281353750667,9.65656992872322,8.15725817934274,10.1153445201685,8.86911338460217,9.9963861323393,9.7942437164885
10.010384501481,8.74404607812354,11.0380966159906,10.0954435602551,8.16793561132602,6.24249455538975,8.7307325152843,8.23210062077495,9.78223855192672,9.23542649258957,9.56065040503088,8.52749617943285,10.1304447439687,8.79350064128945,10.1171105565721,9.80887942827569
9.889296467374,9.06874226894448,10.2177293901721,9.91431645280632,8.19966947951031,6.52838159112443,9.19047103802092,8.09339643303931,9.57471277466015,8.88247897240559,9.79740428112646,8.3499451801982,10.0137124501512,9.12769201885506,10.3148208456921,9.65040950246269
10.2320479370462,9.31639653911384,10.3626872355687,10.1424617323812,8.3520603724327,6.1362564690473,8.88401838609198,7.92229868474843,9.92614755934144,9.48170059876207,9.70549979225631,7.93478847384053,9.6921665677377,8.96613065170041,10.4266702348818,9.48388582629659
10.0858092385916,8.91152904298588,10.6329618665938,9.89735292898665,8.44203354916692,6.79781436999128,9.20556393056033,7.98545153603323,9.79554144710257,9.11494622193356,9.49689100483906,8.28465295500617,10.0341727808992,8.75954738723392,10.3760075977903,9.04030420055997
10.0946578394218,9.24996781031853,10.3928100147488,10.0968914703493,8.27356408959548,7.0012996179297,9.14639042352774,7.70451565860252,9.67973787437126,9.06222823632078,9.69050782554893,8.35645269187948,9.94000647887922,9.10396378915792,10.1561409952895,9.091038844283
9.97770799874903,8.46715219632909,11.1958108720781,10.1374221024954,8.31659740478961,6.40555133992429,8.82100154382855,8.47733054880341,9.77152002681804,9.29455395062794,9.6376932877848,8.20463075237009,9.82441083469825,8.80496724178595,10.0450469687063,9.69108715601513
9.95057426132378,8.86420605932367,10.5575359176621,10.1701717890499,8.54879849321976,6.44760443686428,8.80036547657872,8.57292677406273,9.66940641787741,9.37307416616716,9.66076155150444,8.05011709192084,10.0236356314728,8.87311387169616,10.0690698811992,9.3625783188618
10.0588256119533,9.03029063451914,10.3920985389994,10.1531941395934,8.21405803334406,6.96268970439824,9.18540866842784,7.88972060616214,9.57208970966629,9.41289192765314,9.92398405167017,8.04350347485361,9.70371976819735,8.96094405513947,10.079189635189,9.37238574393464
10.0968707277464,8.70143418292148,10.6699655680446,9.93873017041124,8.30853943019682,6.75200470449772,9.50395235611732,7.9503417542001,9.91152071411521,9.19782224634264,9.60279942847144,7.97655208078731,10.0720293535765,8.71551483080103,10.2685320112903,9.16388341772465
9.70301716293294,9.01439861421401,10.5272975545514,10.0897743712141,8.46190592827706,6.66627138772425,9.22606852781546,8.45612870411047,9.50589992600312,9.14035624553679,9.67640357116866,8.13965581070875,9.90586376527789,8.83245295234423,9.93755537337019,9.26311654838991
9.92428216848026,9.1684445446593,10.6958510560959,10.2609841176292,8.08583194184155,6.414774923458,9.36313339918547,8.0217941838565,9.45577108430722,9.34089487182789,9.3201344799824,8.05173407485746,10.0712304013205,8.93053976178876,10.1957053952429,9.52065082501885
9.93380451348852,9.21462835124297,10.2107550267686,10.1371891671386,8.64333833874399,6.84637273056539,8.93439984245994,7.9881673926744,9.59335114434576,9.45644264125604,9.39969056809701,7.99967519936459,9.8616531073137,8.94577140111516,10.3372147619405,9.41630035403401
10.1518792862801,8.93875632103008,10.6547448770514,9.96507220679345,8.4131592734491,6.27637085409363,9.04740646298043,8.48063628198735,9.6922539520587,9.34090870000761,9.68876817305958,7.78633148876797,9.94824175958418,8.93925473700821,10.2739831613882,9.51053142323646
10.2220791842661,9.36200920467877,10.1359878402855,10.0880016176648,8.26739130372309,6.70333649529722,9.03253650690624,8.22230405113217,9.42913567406631,9.39088350950754,9.43841625900558,8.25260274551222,9.76587295221541,9.12160707189056,10.1944516005131,9.41504791444127
10.0271314348391,8.96707085267262,10.7916383853721,10.4092725033016,8.23035587930845,6.29601918938373,8.9619984280029,7.58720475383845,9.71647824541683,9.48517571016414,10.0098998870303,7.97890415846519,10.2058022356506,8.87116445965558,10.2599439801987,9.17955835572897
9.86471103661265,8.70025989338184,10.665044186361,10.0323162443318,8.30626837105023,6.61242618730184,9.11743837051186,8.50092650639875,9.88914941005652,9.17932162873599,9.54832902057588,7.99259911135046,9.93436739070234,8.8377365900374,10.0458985470169,9.4670110798519
10.0578814123774,8.53280146859067,11.0214174058228,10.0714855277419,8.10538717743339,6.87392492729057,8.76080559675429,8.17054242195726,9.81591096163103,9.25009584467744,9.76695726534887,8.33696472659776,10.186884146358,8.77073580834478,10.042152332412,9.40668993307038
9.79686719042337,8.66833292025477,10.5944025114657,10.0372317319829,8.51487275920968,7.14970167953731,8.89397468388335,8.08641365095614,9.66245488781538,9.35399630960566,9.48822858320057,8.04986223434323,9.84243715498449,9.07508319016659,10.1833856974749,9.55589595583973
10.0367115065284,9.10429583028468,10.2589362386449,9.84973329969393,8.21761964728683,7.27346338321828,9.01843936079863,8.29914570915802,9.35342895908426,9.28873139135771,9.76634772094681,8.5306222475193,9.63108342701275,9.1744217255698,9.93697889073472,9.25941682631204
10.0008547878409,8.59576657350678,10.4689838344112,10.0658979604222,8.68882677456308,7.04233620132187,9.10998326796926,7.96973436269994,9.7784717691269,9.48884143760366,9.68407152211626,7.60891559909783,9.93547892129203,9.04757072188515,10.1599246237954,9.2403037262806
10.2534096125005,9.03204589589384,10.5850604190511,9.88371874830211,8.10690419042372,6.60843041272742,9.21807682516605,8.4227051117404,9.55798343834049,9.35997092333803,9.38870586702024,8.09027874274965,9.56742463294556,8.96356746292059,10.1910659814097,9.6234633258632
10.3715774357137,9.16215102964165,10.5213894476898,10.1954793993629,8.10961518671868,6.00670570810943,9.3307963268145,8.10432690525549,9.71018239136938,9.55368002911398,9.45064731467174,8.12286847869973,9.86076949470346,8.73571279402974,10.1470194404572,9.50266033438957
