ref,H_1280x720_dim_near,H_1920x1080_dim_far,H_1920x1080_dim_near,L_1280x720_dim_far,L_1280x720_dim_near,L_1920x1080_dim_far,L_1920x1080_dim_near,L_3840x2160_dim_far,L_3840x2160_dim_near,M_1280x720_dim_far,M_1280x720_dim_near,M_1920x1080_dim_far,M_1920x1080_dim_near,M_3840x2160_dim_far,M_3840x2160_dim_near
9.96862923383457,9.68218273562165,9.97018328467416,10.1084948416258,7.01828766750911,5.3249440150154,8.65532369842578,7.07240019313904,9.68128206375745,8.46903341352023,9.07431852738137,7.7736662654891,9.70113835996072,8.72381444130139,10.0909098818748,9.08926533662708
9.86252040533999,9.19521855483401,10.4111646770889,9.61190904148685,7.73810952818293,6.52711979226934,8.75349986575145,7.1207651297604,9.33133327697835,8.45979836102026,8.916897392849,7.97713393717627,9.32978704949775,8.93176638960997,9.77994365596915,8.80900750267037
10.1409992831503,9.77192583002087,10.4898291025967,9.98069356238023,7.19674958816703,5.25784326479271,8.42185468556373,7.28009570739659,9.29503692974656,8.1356338824889,8.9546338148663,7.87705527084759,9.67873368320128,9.12380006231001,9.89627142361256,9.06291436400492
10.2654328512405,9.76093486113079,10.1964206994441,10.2567660866318,6.94855582513462,5.18027589568218,8.26543888927129,6.96390795448113,9.6196863916733,8.20543832721298,9.20357343115191,7.83044608809447,9.96528514782638,8.89701448019741,9.6584146628366,9.27631280535925
10.1082739967758,9.43454341627404,10.4678570036575,9.76030445551471,7.33189947254555,5.95948643210198,8.43694358218055,6.86848588616297,9.36310495132533,8.22399893162177,8.92651765559059,7.74851272936308,9.86090765736233,9.26220542685054,9.76392910933978,9.05916938987766
10.1504452432552,9.50305686319796,10.8699844653142,9.87989033096362,7.18832247038419,5.13007946716091,8.7362865507263,7.07347317295338,9.3475029643024,8.29089046157032,9.06860061337219,7.76342737649839,9.85002754871738,8.78530542181375,9.94131529988411,8.89701404345718
10.2334179506073,9.62154925991055,10.0833111906409,9.75492811148807,7.17542982459874,6.17227129244512,8.28984369606884,6.74295408393397,9.54873505246254,8.07696866898689,9.32879703858355,7.74633846334886,9.88885033713753,8.78470438976385,10.1924147558024,8.75956274145123
10.1048697798242,9.5447552860057,10.6800014417062,9.85884082411444,7.68835409990513,5.67128220463603,8.70573511073624,7.37751171118305,9.18288363232371,8.23026162275111,8.69807675820061,7.65775883943771,9.85015648195227,8.6425667845391,9.93809195332285,8.94310659737161
9.95554787746282,9.61396826312068,10.1321346968854,10.0159581009276,7.05960410420504,5.75550083536616,8.48518132784866,7.143204681972,9.66347103671245,8.15517703467391,9.13651173843804,7.83416297691917,9.5774331193127,8.56394639493068,10.0516385454829,9.05098461251195
9.92625233881838,9.27028594102973,10.5651276656264,10.0009544717611,7.12636988321404,5.42395590133547,8.69141562835902,7.09329107762967,9.4385610418009,8.34273408218998,9.0541000499461,7.73959265055095,9.87663037321478,9.26478996270703,9.57067930363197,9.41525994054457
