ref,H_1280x720_dim_near,H_1920x1080_dim_far,H_1920x1080_dim_near,L_1280x720_dim_far,L_1280x720_dim_near,L_1920x1080_dim_far,L_1920x1080_dim_near,L_3840x2160_dim_far,L_3840x2160_dim_near,M_1280x720_dim_far,M_1280x720_dim_near,M_1920x1080_dim_far,M_1920x1080_dim_near,M_3840x2160_dim_far,M_3840x2160_dim_near
10.0789361569055,8.28335716186574,9.88297170560114,10.0712406163245,6.98292349431854,3.91433162187415,8.21863040573151,6.30323607078412,8.80591370204316,8.28455021975457,8.80249029121644,7.24041671423097,9.48453378684901,8.1888152272142,9.68410163793737,9.61180342357028
9.85159312269867,7.91865486216615,10.0804597620516,9.55256622837841,6.37900466542201,5.47258142699954,8.07752570516976,6.38791783554097,8.71230578126267,8.27105968735564,8.08065131126095,7.34648788284382,9.34919115255772,8.63933001856077,9.26693363405142,9.98910096501531
9.80009468439603,8.06796887824334,9.74141153439313,9.69484945830826,6.99163594628341,5.30577229606866,8.14872405040988,6.85983465064026,8.68467242238494,8.2082030921014,8.53060741873537,7.73101728008069,9.06286832408596,8.23642579839898,9.43347072718463,9.30805314111687
10.064132757843,8.04908905742468,10.0581550982507,9.86614083759071,6.60235124168708,4.81301324091193,7.59913830719502,6.26731295678994,8.68013157840294,8.02746176705799,8.4413135717908,7.20898894700513,9.62162950506592,8.3352112079011,9.48949937494461,9.80735304845439
10.2755113691074,7.65318939490829,10.0543395621748,9.78685896960543,6.43520914835238,4.81873584722041,8.04738553873696,6.7201435369597,8.72443574136187,8.3378569782805,8.1009826358343,6.81689108440847,9.70325740516812,8.13120447658339,9.964919317818,9.71953336261183
10.5229151972155,7.54986927030291,10.2395805876161,9.97293921090813,6.35942127659255,4.49869686977419,7.50097519324467,5.90082952743233,8.7231888212864,8.20807785636604,8.37985797183553,6.98753463539848,9.63439102593798,8.75380718866153,9.94720346911296,9.93616548817209
10.1188152825372,7.62636883659969,10.2962589729518,9.73608281403991,6.32357082204024,4.85241141730737,7.94501515689916,6.44421822274784,8.63301465433313,8.42576275107446,8.26706806085226,7.24278992138082,9.42783656159851,8.40683866192263,9.65686759437115,9.69666235122835
9.91439181632811,7.90247641046829,9.84193318518323,9.66111306520164,7.05420605539843,5.48864900686954,8.32382522296932,6.45577238059011,8.55781773432485,8.49282473370665,8.40727890943148,7.55119349258234,9.18554304545287,8.0629406913946,9.42421185671088,9.51413280870457
10.2513427503752,8.27026918642201,9.93958821681323,10.0976200901305,6.92839630426872,4.68681089771117,7.87171481585337,5.96994750433923,8.83385865992846,8.03056080409245,8.48964646693799,7.11289671067093,9.45951068518298,8.30001533895245,9.62647934113379,9.57518529119328
10.1816488133177,8.06063869476878,9.81372243345418,9.90670016924422,6.84221099082537,5.09516092421324,8.41244920164741,6.57690517731244,8.76920875110585,8.26511750084867,8.15730592380666,7.18743171884586,9.13649345161769,8.34570026141377,9.58482042497382,9.55741848732821
10.1514419428517,8.17298151243863,10.1145532112426,9.67184354604421,6.48202567296813,4.17686386773932,7.67324678793516,6.61590301282978,9.04276576794042,8.38314834714039,8.4687790076691,7.0342655697189,9.64635769500481,8.12665226679261,9.8632566188358,9.61741726429119
10.1808368097924,7.42301091553299,9.65336270609756,9.5946270115328,6.74534149395894,5.460878815189,8.01673349632187,6.68604938626985,8.46650351293986,8.35716146457329,8.21891532138258,7.37074182740322,9.38959791727915,8.5102883244623,9.75893787973934,9.65723828222357
10.0204670198641,7.86138593600573,9.87941220972376,9.65692192931524,6.97026930832535,5.33284006760011,8.0838919514494,6.76710524881584,8.6706143250563,8.38821932119023,8.40531353095689,7.38869823935203,9.26945462090517,7.90736106297821,9.56328352925723,9.62071989859513
9.97436862283768,7.97938546489605,9.83595986753607,10.1238160464793,6.53176683144527,5.18209850750421,7.88837116357904,6.51013206573536,8.61316091444161,8.38522005833133,8.58758822906347,7.36714842010855,9.37363219792575,8.04880474885499,9.42473388102396,9.87719483104538
10.2150044123188,7.4357257309141,9.98305031816929,9.67726221187646,6.54890097746837,4.72111813758461,8.23269079406538,6.25602806189278,8.74508020299274,8.6785101690303,8.37536675967529,7.11895677597927,9.51334738919063,8.75205392429304,9.71529688541312,9.67083790324924
10.2138080108945,8.22537988578868,10.0193297605755,9.99970913251592,6.78024315600982,4.55173642900419,7.80800645777883,6.27907309744809,8.86327028865922,8.24346902014606,8.27489889572466,7.12883247896116,9.52407725296932,8.20306245147288,9.54173229149436,9.7875818951546
